Ruta,Tractocamión,Prob_vacio
AURRERA LAS AMERICAS/SAMS MERIDA,T609,0.5598699893497296
SUPER CENTER CANCÚN NICHUPTE/SAMS CANCUN,T609,0.5598699893497296
AURRERA JUAN PABLO II MERIDA/AURRERA CAUSEL MERIDA,T609,0.5598699893497296
BODEGA AURRERA PLAYA MAYA 3670/SAMS CANCUN CUMBRES,T601,0.5599071643949113
WM PASEO DE LA FUENTES/BODEGA AURRERA PLAYA MAYA 3670,T601,0.5599071643949113
PETEMPICH/SAMS PLAYA DEL CARMEN,T655,0.5599109474590737
WM PLAYA DEL CARMEN/PETEMPICH,T655,0.5601214904672754
WM MERIDA NORTE/SUPER CENTER MERIDA CAMPESTRE,T646,0.5601311201522067
WM LA CRUZ PLAYA DEL CARMEN/WM PLAYA DEL CARMEN,T655,0.560360956571911
SUPER CENTER TABASCO 2000/SC PERIFERICO MERIDA,T653,0.5603644445282326
BODEGA AURRERA SOCONUSCO/BODEGA AURRERA TAPACHULA NORTE,T464,0.5604815723387048
AURRERA ITZAES MERIDA/SUPER CENTER POLIGONO,T464,0.5604815723387048
AURRERA CORALES/FRIALSA FRIGORIFICO CANCUN,T550,0.5605863537238261
CEDIS PERECEDEROS VHS/AURRERA CORALES,T550,0.5605863537238261
AURRERA CHUBURNA/AURRERA PROGRESO MERIDA,T609,0.5606002549114276
BODEGA AURRERA KABAH/BODEGA AURRERA NICHUPTE,T464,0.5607598190177916
FRIALSA FRIGORIFICO CANCUN/SAMS CLUB CHETUMAL,T605,0.5609228969856476
NUEVA WALMART DE MEXICO S DE R. L. DE C. V. SUPER CENTER ALTA BRISA/BODEGA AURRERA NUEVA KUKULCAN,T550,0.5609720823126115
WM PLAYA DEL CARMEN 1003/BODEGA AURRERA PLAYA DEL CARMEN NORTE,T550,0.5609720823126115
AURRERA ITZAES MERIDA/BODEGA AURRERA NUEVA KUKULCAN,T550,0.5609720823126115
WM PLAYA DEL CARMEN/WM LA CRUZ PLAYA DEL CARMEN,T607,0.5609899073694984
WM LA CRUZ PLAYA DEL CARMEN/WM PETEMPICH,T550,0.561042727713011
SAMS PLAYA DEL CARMEN/PETEMPICH,T550,0.5611909060433022
SAM´S CLUB CANCUN KABAH/SAMS CUMBRES,T600,0.5611998783629619
DESCONSOLIDADOR GAL MERIDA/AURRERA CHUBURNA,T609,0.5612902108873585
DIST ARCACONTAL CD LOS CABOS QRO MAZATLAN/IEQSA,T682,0.5613765697208228
DIST ARCACONTAL CD REYNOSA/IEQSA,T760,0.5614693197101158
PROPIMEX MEGA TOLUCA/IEQSA,T465,0.5617054822379725
DIST ARCACONTAL CD N LAREDO/IEQSA,T660,0.5617344971717277
IEQSA/DIST ARCACONTAL TECOMAN,T519,0.5617992017657625
BODEGA AURRERA CIUDAD INDUSTRIAL/SAMS CD. DEL CARMEN,T550,0.5618242098532962
BODEGA AURRERA CHUBURNA/SAMS MERIDA,T607,0.5619817361885984
BODEGA AURRERA PROGRESO MERIDA/FRIALSA FRIGORIFICO CANCUN,T607,0.5620317710520603
PATIO TIP PERAL/SUPERAMA RIO CHURUBUSCO,T563,0.5621494776045812
SAM´S CLUB CANCUN KABAH/WM NICHUPTE,T609,0.5621989582541853
BODEGA AURRERA NICHUPTE/BODEGA AURRERA PLAYA MAYA 3670,T607,0.5622094038929304
AURRERA ITZAES MERIDA/DESCONSOLIDADOR GAL MERIDA,T607,0.5622654307780145
BODEGA AURRERA NICHUPTE/BODEGA AURRERA TALLERES 1004,T601,0.5623855844670917
DIST ARCACONTAL CD LOS CABOS QRO TOPOLOBAMPO/IEQSA,T717,0.5624009436903197
SC PERIFERICO MERIDA/SUPER CENTER MERIDA CAMPESTRE,T609,0.5625983118751869
IEQSA/PROPIMEX MEGA TOLUCA,T551,0.5628779125460968
IEQSA/DIST ARCA MURGUIA 220,T682,0.5628913106834993
FRIALSA FRIGORIFICO CANCUN/DESCONSOLIDADOR GAL MERIDA,T607,0.5629353231076615
IEQSA/DIST ARCACONTAL ESTADIO,T714,0.5631129864293062
DIST ARCACONTAL MONCLOVA/IEQSA,T634,0.5631449635907932
WM MERIDA CAMPESTRE/BODEGA AURRERA PROGRESO MERIDA,T605,0.5631830527114456
SUPER CENTER ALTA BRISA/SUPER CENTER POLIGONO,T646,0.56325444939494
AURRERA JUAN PABLO II MERIDA/SUPERCENTER MERIDA NORTE,T464,0.5633180940279646
DESCONSOLIDADOR GAL MERIDA/SUPER CENTER POLIGONO,T607,0.5633299910575442
SUPERCENTER POLIGONO/BODEGA AURRERA QUETZALCOATL MERIDA,T530,0.5633437777206727
SUPER CENTER POLIGONO/AURRERA PROGRESO MERIDA,T607,0.5633718190996128
AURRERA PROGRESO MERIDA/FRIALSA FRIGORIFICO CANCUN,T607,0.5633869350021237
BODEGA AURRERA PERIFERICO SUR/WM AEROPUERTO CD. DEL CARMEN,T605,0.5634070142365121
DESCONSOLIDADOR GAL MERIDA/FRIALSA FRIGORIFICO CANCUN,T609,0.563549027520196
SAMS MERIDA/BODEGA AURRERA GLORIETA CAUCEL,T605,0.5635671900891229
SAMS CLUB CARRIZAL TABASCO/SUPER CENTER MERIDA PERIFERICO,T607,0.563570776445478
AURRERA JUAN PABLO II MERIDA/SAMS MERIDA,T607,0.563570776445478
WALMART ALTABRISA/WM MERIDA PENSIONES,T530,0.5635888988290748
WM NICHUPTE/BODEGA AURRERA NICHUPTE,T601,0.5636334346952787
DESCONSOLIDADOR GAL MERIDA/BODEGA AURRERA GLORIETA CAUCEL,T607,0.5636550337199082
DESCONSOLIDADOR GAL MERIDA/BODEGA AURRERA NAHIL,T607,0.5636550337199082
AURRERA JUAN PABLO II/DESCONSOLIDADOR GAL MERIDA,T607,0.5636550337199082
BODEGA AURRERA CHUBURNA/BODEGA AURRERA PROGRESO MERIDA,T607,0.5636550337199082
SAMS MERIDA/AURRERA JUAN PABLO II MERIDA,T601,0.5636649729387002
BODEGA AURRERA KABAH/FRIALSA FRIGORIFICO CANCUN,T607,0.5636926563644599
BODEGA AURRERA VILLAS DEL SOL/BODEGA AURRERA TALLERES,T607,0.5636926563644599
BODEGA AURRERA KABAH/BODEGA AURRERA NAHIL,T607,0.5637239952456015
SUPER CENTER ALTA BRISA/BODEGA AURRERA QUETZALCOATL,T530,0.5637400034257317
DESCONSOLIDADOR GAL MERIDA/SAMS CLUB CARRIZAL TABASCO,T607,0.5638905425952949
SUPERCENTER MERIDA NORTE/SUPER CENTER MERIDA CAMPESTRE,T644,0.5640678310383457
WM AEROPUERTO CD. DEL CARMEN/AURRERA CD. DEL CARMEN,T550,0.5642465976120973
AURRERA JUAN PABLO II MERIDA/SAMS AVENIDA AVIACION,T601,0.5643215393380849
CEDIS PERECEDEROS VHS/SUPER CENTER POLIGONO,T607,0.5644491475945168
BODEGA AURRERA TAPACHULA NORTE/SAMS CLUB TAPACHULA LIBRAMIENTO,T464,0.5647575152524581
CEDIS PERECEDEROS VHS/BODEGA AURRERA BUENOS AIRES TAPACHULA,T464,0.5649348502428044
CIA EMB FUERTE CUAUHTEMOC/IEQSA,T659,0.564988884381071
WM PLAYA DEL CARMEN 1003/BODEGA AURRERA VILLAS DEL SOL,T607,0.5650101976699716
SUPER CENTER POLIGONO/BODEGA AURRERA NUEVA KUKULCAN,T607,0.5650101976699716
BODEGA AURRERA TALLERES/BODEGA AURRERA KABAH,T607,0.5651320775889533
BODEGA AURRERA PLAYA MAYA 3670/BODEGA AURRERA CHAC MOOL 5043,T607,0.5651320775889533
AURRERA CIUDAD DEL CARMEN CAMPECHE/WM ELECTRICISTA,T605,0.5651560143674874
SAMS CANCUN 6578/AURRERA CORALES,T607,0.5651783017687603
SUPERCENTER PERIFERICO/SUPERCENTER MERIDA NORTE,T644,0.5653434233711685
"EMBOTELLADORA DEL FUERTE , LOS MOCHIS/IEQSA",T546,0.5653446283530584
SUPER CENTER MERIDA NORTE/WALMART ALTABRISA,T464,0.5654253344348558
IEQSA/DIST ARCACONTAL SANTA RITA,T656,0.565659071381446
WM NICHUPTE/SAM´S CLUB CANCUN KABAH,T647,0.5658272307959488
SAMS CANCUN/SUPER CENTER CANCUN I LABNA,T609,0.5660449899430366
BODEGA AURRERA GLORIETA CAUCEL/SAMS MERIDA ORIENTE,T607,0.566181934462626
PERIFERICO SUR VILLAHERMOSA/WM CAMPECHE,T605,0.5662063660776568
SAMS CLUB AVIACIÓN MERIDA/SAMS MERIDA,T607,0.566211454922545
SAMS MÉRIDA ORIENTE/WM POLIGONO,T607,0.566211454922545
SUPER CENTER PENSIONES/WM PERIFERICO MERIDA,T609,0.5666686875247413
SUPER CENTER ALTA BRISA/WM MERIDA PENSIONES,T609,0.5671258216770106
DIST ARCA MURGUIA 220/IEQSA,T682,0.5674264830276843
WM PERIFERICO MERIDA/SUPER CENTER POLIGONO,T609,0.5675873854041251
IEQSA/DIST ARCACONTAL MONCLOVA,T634,0.5675946445186132
AURRERA CHUBURNA/SUPER CENTER POLIGONO,T605,0.5677212249614362
IEQSA/DIST ARCACONTAL CD OBREGON,T551,0.5677801547458354
BIDEGA AURRER APLAYA DEL CARMEN /PETEMPICH,T609,0.5679147922012631
BODEGA AURRERA VILLAS DEL SOL/BODEGA AURRERA COZUMEL,T607,0.567917863169109
AURRERA LAS AMERICAS/BODEGA AURRERA NUEVA KUKULCAN,T605,0.568049597836134
SUPERCENTER MERIDA NORTE/SUPER CENTER PENSIONES,T607,0.5681609366188546
AURRERA CHAC MOOL CANCUN/FRIASAL FRIGORIFICO CANCUN,T607,0.5681609366188546
WM MERIDA NORTE/AURRERA CAUSEL MERIDA,T464,0.5682497148609006
DESCONSOLIDADOR GAL MERIDA/SC PERIFERICO MERIDA,T566,0.5686272157109956
BODEGA AURREA VILLAS OTOCH/BODEGA AURRERA KABAH,T607,0.5686494338703374
WM PASEO DE LA FUENTES/SUPER CENTER CANCUN I LABNA,T605,0.5686556092768871
PROPIMEX CD SUR/IEQSA,T466,0.5688641859387961
WM CD DEPORTIVA/SAMS AVENIDA AVIACION,T602,0.5689698834890824
BODEGA AURRERA PERIFERICO SUR/WM SANTA FE,T607,0.5689854619778436
WM PETEMPICH/SAMS PLAYA DEL CARMEN,T607,0.569286140583725
SAMS CLUB CARDENAS TABASCO/SUPER CENTER MERIDA CAMPESTRE,T609,0.5693047741312657
IEQSA/CIA EMB FUERTE CUAUHTEMOC,T659,0.5693772990615892
SAMS MERIDA ORIENTE/BODEGA AURRERA CHUBURNA,T607,0.5694080205027068
SUPER CENTER CANCUN 1 LABNA/WM NICHUPTE,T605,0.5695364340190343
FRIALSA FRIGORIFICO CANCUN/BODEGA AURRERA TALLERES,T605,0.569695437748616
SUPER CENTER MERIDA NORTE/SUPER CENTER ALTA BRISA,T609,0.5702176222585991
DESCONSOLIDADOR GAL MERIDA/BODEGA AURRERA NUEVA KUKULCAN,T607,0.5702875444774598
AURRERA JUAN PABLO II MERIDA/BODEGA AURRERA CHUBURNA,T607,0.5704676598524655
IEQSA/PROPIMEX CD SUR,T466,0.570581695102639
WM PLAYA DEL CARMEN 1003/BODEGA AURRERA PLAYA MAYA 3670,T605,0.5706329098527501
SAMS CLUB CARDENAS TABASCO/SUPER CENTER INSURGENTE CHETUMAL QROO,T566,0.5709374527472478
WM MERIDA NORTE/AURRERA CHUBURNA,T605,0.5712742940415863
AURRERA JUAN PABLO II MERIDA/WM MERIDA NORTE,T605,0.5712742940415863
BODEGA AURRERA QUETZALCOATL/AURRERA KUKULCAN MERIDA,T602,0.5714813047573193
DESCONSOLIDADOR GAL MERIDA/SUPERCENTER ALTABRISA,T605,0.5715172682157406
SAMS CLUB MERIDA ORIENTE/BODEGA AURRERA GLORIETA CAUCEL,T605,0.5715362964512319
SAMS MERIDA/AURRERA PROGRESO MERIDA,T566,0.5716171361017272
BODEGA AURRERA GLORIETA CAUCEL/WM MERIDA CAMPESTRE,T605,0.5722887404860577
SUPER CENTER MERIDA CAMPESTRE/BODEGA AURRERA NUEVA KUKULCAN,T602,0.5725208881966702
SAMS CLUB CHETUMAL QROO./BODEGA CHETUMAL NORTE,T566,0.5725757502409566
FRIALSA FRIGORIFICO CANCUN/BODEGA AURRERA VILLAS OTOCH,T601,0.5730334613297241
DESCONSOLIDADOR GAL MERIDA/SUPER CENTER ALTA BRISA,T609,0.573055839908785
SUPERCENTER MERIDA NORTE/DESCONSOLIDADOR GAL MERIDA,T605,0.5731143065838977
SC PERIFERICO MERIDA/SUPER CENTER ALTA BRISA,T607,0.5739273050058263
SUPER CENTER POLIGONO/SUPER CENTER PENSIONES,T607,0.574038470918801
DIST ARCACONTAL CD OBREGON/IEQSA,T551,0.574077123703939
BODEGA AURRERA TALLERES/BODEGA AURREA VILLAS OTOCH,T602,0.5742332501197704
BODEGA AURRERA KABAH/BODEGA AURRERA CHACMOL CANCUN,T607,0.5745403065896934
BODEGA AURRERA VILLAS DEL SOL/FRIALSA FRIGORIFICO CANCUN,T602,0.5745565963969167
CEDIS WM VILLAHERMOSA PERECEDEROS/SUPER CENTER CANCÚN NICHUPTE,T601,0.5747532310533962
BEBE CAMPECHE OTE/IEQSA / TARIMA PRODUCTO,T465,0.5748898854619484
SAMS PLAYA DEL CARMEN/BODEGA AURRERA TALLERES,T600,0.574919087970531
IEQSA/DIST ARCACONTAL CD LOS CABOS QRO MAZATLAN,T682,0.5752350691706755
BODEGA AURRERA VILLAS DEL SOL/BODEGA AURRERA CHAC MOOL 5043,T605,0.5753028023851239
SUPER CENTER ALTA BRISA/BODEGA AURRERA QUETZALCOATL MERIDA,T607,0.5753667262303199
BODEGA AURRERA NUEVA KUKULCAN/BODEGA AURRERA GLORIETA CAUCEL,T566,0.5755839318167495
BODEGA AURRERA PLAYA MAYA 3670/BODEGA AURRERA NAHIL,T605,0.5758212063519876
SUPER CENTER POLIGONO SUR 3505/BODEGA AURRERA KABAH,T605,0.5759653584871067
WM AEROPUERTO CD. DEL CARMEN/WM CAMPECHE,T601,0.57609951000498
SAMS SALINA CRUZ/WM DEPORTIVA VILLAHERMOSA,T605,0.5761658629293224
BODEGA AURRERA GLORIETA CAUCEL/SUPERCENTER ALTABRISA,T607,0.5761852853464786
CEDIS PERECEDEROS VHS/BODEGA AURRERA CAMPECHE ESTE,T602,0.5765193271887273
SUPER CENTER PENSIONES/SUPER CENTER MERIDA CAMPESTRE,T602,0.5765333442117435
SAMS CANCUN 6578/SAM´S CLUB CANCUN KABAH,T605,0.5766778934130954
CEDIS PERECEDEROS VHS/SAMS CANCUN CUMBRES,T602,0.576850107921373
WM PASEO DE LA FUENTES/BODEGA AURRERA KABAH,T605,0.5768606871484347
BODEGA AURRERA GLORIETA CAUCEL/AURRERA LAS AMERICAS,T605,0.5775115428278249
SAMS CLUB AVIACIÓN MERIDA/BODEGA AURRERA GLORIETA CAUCEL,T605,0.5775115428278249
IEQSA/DIST ARCA CONT CD JUAREZ,T684,0.577569418929386
SAMS CANCUN CUMBRES/BODEGA AURRERA PLAYA MAYA 3670,T602,0.5776111928821038
CEDIS PERECEDEROS VHS/BODEGA AURRERA CHAC MOOL 5043,T601,0.5778415954105617
BODEGA AURRERA PLAYA MAYA 3670/AURRERA CHAC MOOL CANCUN,T605,0.5779904750370959
WM NICHUPTE/AURRERA CORALES,T607,0.5782032479195797
AURRERA ITZAES/AURRERA JUAN PABLO II,T566,0.578289782047551
SAMS PLAYA DEL CARMEN/WM PETEMPICH,T602,0.5783571820601935
SUPER CENTER PENSIONES/SUPER CENTER PERIFERICO,T607,0.5783921348927064
SAMS CLUB CARDENAS TABASCO/SAMS CLUB CHETUMAL QROO.,T600,0.5785094426780815
SAMS CLUB KABA CANCUN/SAMS CANCUN CUMBRES,T566,0.5785264704410469
SUPER CENTER POLIGONO/AURRERA LAS AMERICAS,T605,0.5786747171925888
SAMS AVIACIÓN /BODEGA AURRERA CHUBURNA,T607,0.5789186158264003
WM AEROPUERTO CD. DEL CARMEN/BODEGA AURRERA PERIFERICO SUR,T601,0.5790197788569803
CEDIS PERECEDEROS VHS/SUPER CENTER SALINA CRUZ,T605,0.5796081634160262
BODEGA AURRERA VILLAS OTOCH/WM NICHUPTE,T607,0.5796426691440733
SAMS CD. DEL CARMEN/PERIFERICO SUR VILLAHERMOSA,T601,0.579969036687851
SUPER CENTER CANCUN I LABNA/AURRERA CORALES,T602,0.5799695071921639
BODEGA AURRERA TALLERES/SAM´S CLUB CANCUN KABAH,T566,0.5799696798364575
SAMS AVENIDA AVIACION/DESCONSOLIDADOR GAL MERIDA,T605,0.5801090318466126
WM PLAYA DEL CARMEN 1003/BODEGA AURRERA KABAH,T566,0.5802342299590356
BODEGA AURRERA PLAYA DEL CARMEN NORTE/BODEGA AURRERA PLAYA MAYA 3670,T602,0.5802926773813468
AURRERA TAPACHULA/BODEGA AURRERA BUENOS AIRES TAPACHULA,T602,0.5803750517068167
FRIALSA FRIGORIFICO CANCUN/SAMS CLUB MERIDA ORIENTE,T605,0.5807892953869188
IEQSA/PROPIMEX LEON OTE,T682,0.580873343954806
DIST ARCA CONT CD JUAREZ/IEQSA,T684,0.5810833935096076
BODEGA AURRERA CHAC MOOL 5043/SAM´S CLUB CANCUN KABAH,T566,0.5811851769911235
SAMS KABAH/BODEGA AURRERA KABAH,T566,0.5815153149129384
AURRERA LAS AMERICAS/DESCONSOLIDADOR GAL MERIDA,T601,0.5817552951732534
BODEGA AURRERA CHUBURNA/BODEGA AURRERA QUETZALCOATL,T602,0.581816538538718
PROPIMEX ATLIHUETZIA /IEQSA,T416,0.5818861387709814
FRIALSA FRIGORIFICO CANCUN/WM PASEO DE LA FUENTES,T605,0.5818911586364939
BODEGA AURRERA NAHIL/FRIALSA FRIGORIFICO CANCUN,T605,0.5819144993517894
IEQSA/DIST ARCACONTAL INSURGENTES,T684,0.5819393273974159
WM MERIDA NORTE/WM MERIDA CAMPESTRE,T602,0.5820191517987965
AURRERA KUKULCAN MERIDA/AURRERA PROGRESO MERIDA,T602,0.5820819755637509
AURRERA CORALES/BODEGA AURRERA NAHIL,T602,0.5821098955687495
BODEGA AURRERA VILLAS DEL SOL/SAMS CANCUN CUMBRES,T602,0.5821098955687495
SUPER CENTER POLIGONO/BODEGA AURRERA CHUBURNA,T601,0.5822255488521443
WM PASEO DE LA FUENTES/BODEGA AURRERA TALLERES 1004,T602,0.5822362051823029
SUPER CENTER PENSIONES/DESCONSOLIDADOR GAL MERIDA,T605,0.5822486822559544
SAM´S CLUB CANCUN KABAH/SAMS CANCUN CUMBRES,T605,0.5822486822559544
BODEGA AURRERA KABAH/SUPER CENTER CANCUN I LABNA,T605,0.5823515230858901
BODEGA AURRERA KABAH/SAMS CANCUN,T600,0.582650046551332
SAMS MERIDA/AURRERA CHUBURNA,T602,0.582827807839955
SUPER CENTER MERIDA PERIFERICO/AURRERA LAS AMERICAS,T605,0.582907896520169
BODEGA AURRERA CHETUMAL/BIDEGA AURRER APLAYA DEL CARMEN,T605,0.5829289457962606
AURRERA JUAN PABLO II/BODEGA AURRERA NUEVA KUKULCAN,T601,0.5829494812438227
BODEGA AURRERA NAHIL/BODEGA AURRERA KABAH,T566,0.5830772161677222
SUPER CENTER PUERTO MADERO/AURRERA TAPACHULA NORTE,T602,0.5831202461410468
SAMS CANCUN/WM LA CRUZ PLAYA DEL CARMEN,T602,0.583254993745523
BODEGA AURRERA CHAC MOOL 5043/SAMS PLAYA DEL CARMEN,T600,0.5833102882148483
BODEGA AURRERA NICHUPTE/SAM´S CLUB CANCUN KABAH,T605,0.5834331333946593
BODEGA AURRERA NUEVA KUKULCAN/FRIASAL FRIGORIFICO CANCUN,T600,0.5834479632637257
AURRERA CHUBURNA MERIDA/BODEGA AURRERA QUETZALCOATL,T602,0.5835213967882443
PROPIMEX LEON OTE/IEQSA,T682,0.5835261762220829
CEDIS PERECEDEROS VHS/WM PETEMPICH,T600,0.5836089641737405
BODEGA AURRERA NAHIL/BODEGA AURRERA CHAC MOOL 5043,T605,0.5837988042791543
WM AEROPUERTO CD. DEL CARMEN/AURRERA CIUDAD DEL CARMEN CAMPECHE,T566,0.5839441664327618
SAMS CARRIZAL TABASCO/BODEGA AURRERA TALLERES 1004,T600,0.5841467678175936
SUPER CENTER ALTA BRISA/SC PERIFERICO MERIDA,T602,0.5842454501059174
WM MERIDA CAMPESTRE/SUPER CENTER ALTA BRISA,T602,0.5842454501059174
SAMS CLUB MERIDA ORIENTE/SAMS MERIDA,T602,0.5842454501059174
SUPER CENTER POLIGONO SUR/SAMS CUMBRES,T605,0.5844475798391305
DIST ARCACONTAL INSURGENTES/IEQSA,T684,0.5844694491400855
SUPER CENTER TABASCO 2000/WM LA CRUZ PLAYA DEL CARMEN,T602,0.5845042349066037
AURRERA JUAN PABLO II/AURRERA CAUSEL MERIDA,T601,0.5846618143753539
SAMS CARRIZAL TABASCO/SAMS AVENIDA AVIACION,T601,0.5847995435891984
AURRERA PATRICIO RUEDA/AURRERA KALA CAMPECHE,T602,0.5851963367141874
SAMS CANCUN CUMBRES/FRIASAL FRIGORIFICO CANCUN,T605,0.585248290508005
BODEGA AURRERA CAMPECHE ESTE/AURRERA PATRICIO RUEDA,T602,0.585275076935855
AURRERA CAUSEL MERIDA/AURRERA LAS AMERICAS,T601,0.5853126571748531
BODEGA AURRERA MINATITLAN/BODEGA AURRERA SALINA CRUZ,T566,0.5853550397278292
BODEGA AURRERA CIUDAD INDUSTRIAL/WM ELECTRICISTA,T602,0.5853829979993739
BODEGA AURRERA NUEVA KUKULCAN/SAMS CLUB MERIDA ORIENTE,T601,0.5855637050752917
BODEGA AURRERA PLAYA MAYA 3670/FRIASAL FRIGORIFICO CANCUN,T601,0.5855637050752917
SAMS AVENIDA AVIACION/AURRERA KUKULCAN MERIDA,T602,0.5855966849175305
BODEGA AURRERA CHETUMAL/SAMS PLAYA DEL CARMEN,T600,0.5856158743765544
SUPER CENTER CANCUN II/FRIALSA FRIGORIFICO CANCUN,T602,0.5857656671475278
BODEGA AURRERA VILLAS OTOCH/FRIALSA FRIGORIFICO CANCUN,T566,0.5858178124774862
AURRERA CAUSEL MERIDA/BODEGA AURRERA CHUBURNA,T601,0.5861259435685731
SUPER CENTER PENSIONES MERIDA/BODEGA AURRERA QUETZALCOATL MERIDA,T566,0.5861591623647789
BODEGA AURRERA NUEVA KUKULCAN/SAMS CARRIZAL TABASCO,T601,0.5861617439330152
AURRERA BUENOS AIRES/SUPER CENTER PUERTO MADERO,T602,0.5862757679505014
IEQSA/PROPIMEX COECILLO,T416,0.5863113147439126
BODEGA MERIDA ITZAES/AURRERA JUAN PABLO II,T601,0.5863947136023689
CEDIS PERECEDEROS VHS/WM COATZACOALCOS,T566,0.586423704750718
IEQSA/PROPIMEX OTE PUEBLA,T684,0.5867290543701112
WM ELECTRICISTA/WM DEPORTIVA VILLAHERMOSA,T566,0.5867384703408388
PROPIMEX COECILLO/IEQSA,T682,0.5868484099880362
BODEGA AURRERA SOCONUSCO/SAMS CLUB TAPACHULA LIBRAMIENTO,T601,0.5869497331307517
WALMART ALTABRISA/WM POLIGONO,T605,0.5870513825549977
"WALMART CARRIZAL, PERIF. CARLOS PELLICER CÁMARA 701, CARRIZAL, 86108 V/SUPER CENTER POLIGONO",T601,0.5874038910446893
CEDIS PERECEDEROS VHS/SUPER CENTER CANCUN II,T566,0.5875042676407571
SUPER CENTER PENSIONES/SUPERCENTER ALTABRISA,T566,0.587799279103412
SAMS MERIDA ORIENTE/BODEGA AURRERA QUETZALCOATL MERIDA,T566,0.587799279103412
SAMS CLUB CARDENAS TABASCO/BODEGA AURRERA NAHIL,T601,0.5881676105954486
SUPER CENTER PENSIONES MERIDA/BODEGA AURRERA NUEVA KUKULCAN,T600,0.5883417935099904
SAM´S CLUB CANCUN KABAH/SAMS CANCUN 6578,T566,0.5884393176407179
BODEGA AURRERA KABAH/SUPER CENTER CANCUN II,T566,0.5885131405537327
SUPER CENTER CANCUN II/BODEGA AURRERA NAHIL,T566,0.5885131405537327
SAM´S CLUB CANCUN KABAH/BODEGA AURRERA KABAH,T566,0.5887567345504634
AURRERA CIUDAD DEL CARMEN CAMPECHE/BODEGA AURRERA CAMPECHE ESTE,T566,0.5892409127459464
SAMS CLUB KABA CANCUN/SAMS CANCUN,T602,0.5892694808105533
BODEGA AURRERA NICHUPTE/SAMS KABAH,T566,0.5894727271298156
IEQSA/PROPIMEX MIXCOAC,T416,0.5894886747103268
PROPIMEX ZAMORA/IEQSA,T684,0.5895237394936023
IEQSA/PROPIMEX ZAMORA,T684,0.5895237394936023
SUPERCENTER ALTABRISA/AURRERA CAUSEL MERIDA,T566,0.5898173620669587
SUPER CENTER SALINA CRUZ/WM SANTA FE,T566,0.5899459709370178
WM DEPORTIVA VILLAHERMOSA/WM CAMPECHE,T566,0.5900245273644534
AURRERA JUAN PABLO II/AURRERA LAS AMERICAS,T566,0.5900245273644534
AURRERA ITZAES MERIDA/SUPER CENTER PENSIONES MERIDA,T566,0.5900245273644534
BODEGA AURRERA SALINA CRUZ/SAMS SALINA CRUZ,T566,0.5900245273644534
PERIFERICO SUR VILLAHERMOSA/SAMS CLUB CHETUMAL,T601,0.5901372215246109
FRIALSA FRIGORIFICO CANCUN/BODEGA AURRERA QUETZALCOATL MERIDA,T566,0.5901951028857114
IEQSA/PROPIMEX ATLIHUETZIA,T416,0.5902193862885108
BODEGA AURRERA PERIFERICO SUR/AURRERA CIUDAD DEL CARMEN CAMPECHE,T601,0.5904327546529029
PERIFERICO SUR VILLAHERMOSA/WM AEROPUERTO CD. DEL CARMEN,T601,0.5904327546529029
SUPER CENTER PENSIONES/SUPER CENTER ALTA BRISA,T601,0.5904327546529029
SUPER CENTER CANCUN II/BODEGA AURRERA TALLERES,T566,0.5905143394380727
WM INSURGENTES CHETUMAL/BIDEGA AURRER APLAYA DEL CARMEN,T601,0.5907568843311333
AURRERA LAS AMERICAS/FRIALSA FRIGORIFICO CANCUN,T600,0.5909701407641924
SUPER CENTER CANCUN I LABNA/SAMS CLUB KABA CANCUN,T602,0.591334483373282
SAM´S CLUB CANCUN KABAH/BODEGA AURRERA NICHUPTE,T602,0.591334483373282
SUPER CENTER CANCUN I LABNA/FRIALSA FRIGORIFICO CANCUN,T600,0.5914005368102215
SAMS PLAYA DEL CARMEN/BODEGA AURRERA VILLAS OTOCH,T600,0.5915189137754848
AURRERA ITZAES/SUPERCENTER ALTABRISA,T566,0.5916598127717134
WM PLAYA DEL CARMEN 1003/SAMS PLAYA DEL CARMEN,T602,0.591940976761562
SUPER CENTER MERIDA CAMPESTRE/SUPER CENTER PENSIONES MERIDA,T600,0.5924351642735926
PROPIMEX CUERNAVACA/IEQSA,T682,0.5925367980093906
WM CAMPECHE/WM AEROPUERTO CD. DEL CARMEN,T566,0.592829740127468
WM CANCUN LABNA/WM PASEO DE LA FUENTES,T601,0.5929565153671582
SAMS CANCUN CUMBRES/BODEGA AURRERA NAHIL,T601,0.5931660851328244
SUPERCENTER ALTABRISA/SUPERCENTER MERIDA NORTE,T601,0.5931660851328244
SAMS KABAH/WM CANCUN LABNA,T601,0.5931660851328244
WM CANCUN POLIGONO SUR/SAMS KABAH,T601,0.5931660851328244
SAMS CLUB CHETUMAL/WM INSURGENTES CHETUMAL,T601,0.5931660851328244
FRIALSA FRIGORIFICO CANCUN/SAMS AVIACIÓN,T601,0.5931660851328244
SAM´S CLUB CANCUN KABAH/SUPER CENTER CANCUN I LABNA,T600,0.5933123184856816
PROPIMEX MIXCOAC/IEQSA,T416,0.5933695775840852
DIST ARCACONTAL HUENTITAN/IEQSA,T682,0.5939835807281255
WM NICHUPTE/BODEGA AURRERA PLAYA MAYA 3670,T601,0.5939857394391475
BODEGA AURRERA NUEVA KUKULCAN/SUPER CENTER PENSIONES MERIDA,T601,0.5940351345111153
